code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
GGG,2013J,605301,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
GGG,2013J,605325,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
GGG,2013J,605521,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction
GGG,2013J,605692,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
GGG,2013J,605733,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
GGG,2013J,605861,F,East Anglian Region,No Formal quals,20-30%,0-35,0,30,Y,Fail
GGG,2013J,605901,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,Y,Distinction
GGG,2013J,605920,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
GGG,2013J,605977,M,South Region,Lower Than A Level,10-20,35-55,0,30,N,Distinction
GGG,2013J,606028,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass
GGG,2013J,606052,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,Fail
GGG,2013J,606233,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
GGG,2013J,606245,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,Y,Distinction
GGG,2013J,606391,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction
GGG,2013J,606409,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
GGG,2013J,606435,M,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
GGG,2013J,606463,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,Y,Distinction
GGG,2013J,606471,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
GGG,2013J,606497,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Fail
GGG,2013J,606570,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
GGG,2013J,606574,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
GGG,2013J,606815,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
GGG,2013J,606864,F,South East Region,HE Qualification,10-20,0-35,0,30,N,Distinction
GGG,2013J,606869,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
GGG,2013J,606895,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,90,N,Fail
GGG,2013J,607018,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail
GGG,2013J,607163,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
GGG,2013J,607256,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2013J,607293,F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
GGG,2013J,607337,F,East Anglian Region,No Formal quals,40-50%,0-35,0,30,N,Fail
GGG,2013J,607443,F,London Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2013J,607483,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction
GGG,2013J,607507,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction
GGG,2013J,607510,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,30,N,Fail
GGG,2013J,607514,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail
GGG,2013J,607548,M,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
GGG,2013J,607754,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
GGG,2013J,607797,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
GGG,2013J,607798,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
GGG,2013J,607827,M,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Fail
GGG,2013J,607849,F,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction
GGG,2013J,607912,F,South West Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Pass
GGG,2013J,608114,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail
GGG,2013J,608115,M,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction
GGG,2013J,608195,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2013J,608306,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
GGG,2013J,608318,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
GGG,2013J,608672,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass
GGG,2013J,608693,F,South Region,A Level or Equivalent,70-80%,35-55,0,30,Y,Fail
GGG,2013J,608714,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail
GGG,2013J,609330,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass
GGG,2013J,609399,F,East Anglian Region,HE Qualification,40-50%,35-55,0,30,N,Pass
GGG,2013J,609403,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
GGG,2013J,609535,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail
GGG,2013J,609538,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,Y,Pass
GGG,2013J,609557,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
GGG,2013J,609761,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass
GGG,2013J,609837,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail
GGG,2013J,609900,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2013J,609912,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
GGG,2013J,609979,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
GGG,2013J,610012,M,North Western Region,No Formal quals,30-40%,0-35,0,30,N,Pass
GGG,2013J,610057,F,London Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
GGG,2013J,610347,M,South Region,HE Qualification,80-90%,35-55,0,30,N,Pass
GGG,2013J,610380,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail
GGG,2013J,610405,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
GGG,2013J,610530,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
GGG,2013J,610557,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,Y,Fail
GGG,2013J,610569,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
GGG,2013J,610573,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail
GGG,2013J,610597,M,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass
GGG,2013J,610738,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Fail
GGG,2013J,610739,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
GGG,2013J,610749,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
GGG,2013J,611058,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
GGG,2013J,611138,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail
GGG,2013J,611177,F,South Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
GGG,2013J,611215,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Distinction
GGG,2013J,611218,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction
GGG,2013J,611241,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
GGG,2013J,611331,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail
GGG,2013J,611580,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
GGG,2013J,612986,M,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass
GGG,2013J,1319732,F,South Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2013J,1341096,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
GGG,2013J,1347253,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass
GGG,2013J,1470552,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail
GGG,2013J,1498979,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
GGG,2013J,1516666,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail
GGG,2013J,1537673,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail
GGG,2013J,1674804,M,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
GGG,2013J,1678445,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction
GGG,2013J,1699264,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
GGG,2013J,1720448,F,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction
GGG,2013J,1729833,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
GGG,2013J,1756915,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
GGG,2013J,1813731,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
GGG,2013J,1828078,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Fail
GGG,2013J,1830666,F,South Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Fail
GGG,2013J,1873505,F,North Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
GGG,2013J,1930019,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction
GGG,2013J,1953764,F,North Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
GGG,2013J,1969985,F,London Region,Lower Than A Level,10-20,35-55,0,30,Y,Pass
GGG,2013J,1993905,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
GGG,2013J,2002057,M,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
GGG,2013J,2019921,F,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
GGG,2013J,2035700,F,South West Region,Lower Than A Level,30-40%,35-55,0,45,N,Distinction
GGG,2013J,2067146,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,30,N,Fail
GGG,2013J,2152928,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail
GGG,2013J,2174129,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction
GGG,2013J,2180994,F,North Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction
GGG,2013J,2181700,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2013J,2246073,M,London Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass
GGG,2013J,2248072,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
GGG,2013J,2248779,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail
GGG,2013J,2248789,F,South Region,Lower Than A Level,90-100%,35-55,0,30,Y,Fail
GGG,2013J,2254271,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Fail
GGG,2013J,2271264,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
GGG,2013J,2280643,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
GGG,2013J,2285156,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction
GGG,2013J,2312783,M,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail
GGG,2013J,2343354,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
GGG,2013J,2349926,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
GGG,2013J,2365602,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,30,N,Fail
GGG,2013J,2369187,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
GGG,2013J,2379431,F,London Region,HE Qualification,40-50%,0-35,0,30,N,Fail
GGG,2013J,2386281,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,Y,Pass
GGG,2013J,2387566,F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
GGG,2013J,2417702,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2013J,2420364,M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,Pass
GGG,2013J,2458203,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction
GGG,2013J,2462584,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass
GGG,2013J,2464917,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
GGG,2013J,2477040,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
GGG,2013J,2482885,F,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Fail
GGG,2013J,2498139,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction
GGG,2013J,2511859,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
GGG,2013J,2516931,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
GGG,2013J,2519972,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
GGG,2013J,2540288,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
GGG,2013J,2540450,M,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
GGG,2013J,2542291,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
GGG,2013J,2542342,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
GGG,2013J,2555098,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,Y,Fail
GGG,2013J,2561971,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
GGG,2013J,2591672,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail
GGG,2013J,2599817,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
GGG,2013J,2621695,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
GGG,2013J,2638532,M,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
GGG,2013J,2643122,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
GGG,2013J,2649341,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail
GGG,2013J,2653027,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
GGG,2013J,2656100,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,Y,Pass
GGG,2013J,2670570,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
GGG,2013J,2674822,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
GGG,2013J,2679386,F,South Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction
GGG,2013J,2679694,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Fail
GGG,2014J,31205,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,Y,Fail
GGG,2014J,52702,F,Scotland,Lower Than A Level,20-30%,35-55,0,30,N,Pass
GGG,2014J,60162,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
GGG,2014J,63949,F,Ireland,Lower Than A Level,30-40%,0-35,0,30,N,Pass
GGG,2014J,121182,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction
GGG,2014J,125407,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass
GGG,2014J,131314,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
GGG,2014J,132932,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,Y,Pass
GGG,2014J,141827,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass
GGG,2014J,181251,F,South Region,Lower Than A Level,50-60%,55<=,0,30,N,Fail
GGG,2014J,198167,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
GGG,2014J,226879,F,Scotland,HE Qualification,80-90%,35-55,0,30,N,Distinction
GGG,2014J,226890,M,South West Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
GGG,2014J,232480,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail
GGG,2014J,237921,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction
GGG,2014J,239751,F,East Midlands Region,Lower Than A Level,10-20,35-55,1,30,N,Pass
GGG,2014J,260951,F,East Anglian Region,No Formal quals,70-80%,0-35,0,30,N,Fail
GGG,2014J,263341,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
GGG,2014J,275136,M,South West Region,Lower Than A Level,0-10%,35-55,0,30,Y,Pass
GGG,2014J,276893,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass
GGG,2014J,290854,F,Scotland,A Level or Equivalent,10-20,35-55,0,30,N,Pass
GGG,2014J,291937,F,Wales,HE Qualification,0-10%,35-55,0,30,N,Fail
GGG,2014J,302145,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Pass
GGG,2014J,302522,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Fail
GGG,2014J,308807,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
GGG,2014J,313925,F,North Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction
GGG,2014J,317399,M,South Region,Lower Than A Level,90-100%,0-35,0,30,Y,Fail
GGG,2014J,323940,F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction
GGG,2014J,330682,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
GGG,2014J,338113,F,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
GGG,2014J,339645,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
GGG,2014J,340242,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
GGG,2014J,342466,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail
GGG,2014J,342946,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
GGG,2014J,343655,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail
GGG,2014J,348837,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction
GGG,2014J,350944,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,Y,Fail
GGG,2014J,358341,F,Wales,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
GGG,2014J,358966,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,Y,Distinction
GGG,2014J,371402,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass
GGG,2014J,372141,F,South East Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
GGG,2014J,380599,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2014J,380668,F,South East Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass
GGG,2014J,386180,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014J,387446,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
GGG,2014J,388259,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
GGG,2014J,396532,F,Wales,Lower Than A Level,50-60%,35-55,0,30,Y,Fail
GGG,2014J,410043,F,London Region,Post Graduate Qualification,10-20,35-55,0,30,N,Fail
GGG,2014J,414633,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
GGG,2014J,415307,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail
GGG,2014J,416700,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction
GGG,2014J,423093,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Pass
GGG,2014J,429004,M,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
GGG,2014J,439170,M,South East Region,Lower Than A Level,30-40%,0-35,0,30,Y,Distinction
GGG,2014J,442987,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2014J,443765,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass
GGG,2014J,465567,M,London Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
GGG,2014J,465952,M,South West Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2014J,470187,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
GGG,2014J,470900,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,2,30,N,Pass
GGG,2014J,478886,F,Wales,Lower Than A Level,50-60%,35-55,0,30,N,Distinction
GGG,2014J,498564,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,Y,Fail
GGG,2014J,499187,F,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
GGG,2014J,501888,F,South West Region,Lower Than A Level,10-20,0-35,0,30,Y,Distinction
GGG,2014J,505216,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,1,30,N,Pass
GGG,2014J,505762,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction
GGG,2014J,506205,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
GGG,2014J,513166,F,South East Region,Lower Than A Level,50-60%,0-35,0,30,Y,Distinction
GGG,2014J,514648,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction
GGG,2014J,515345,F,South East Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
GGG,2014J,517263,M,South Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
GGG,2014J,521631,F,South Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass
GGG,2014J,527039,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,Y,Fail
GGG,2014J,527538,F,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction
GGG,2014J,532862,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
GGG,2014J,534672,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
GGG,2014J,537115,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
GGG,2014J,541774,F,Wales,Lower Than A Level,10-20,0-35,0,30,N,Fail
GGG,2014J,546286,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
GGG,2014J,546724,F,London Region,Lower Than A Level,50-60%,0-35,2,30,N,Pass
GGG,2014J,547334,F,East Anglian Region,HE Qualification,70-80%,35-55,0,30,N,Fail
GGG,2014J,554580,M,London Region,Lower Than A Level,10-20,35-55,1,60,Y,Pass
GGG,2014J,558486,F,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
GGG,2014J,559366,F,West Midlands Region,HE Qualification,10-20,0-35,0,30,N,Fail
GGG,2014J,559766,M,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail
GGG,2014J,560643,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,Y,Fail
GGG,2014J,561419,F,London Region,Lower Than A Level,40-50%,0-35,1,30,N,Pass
GGG,2014J,566512,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2014J,568852,F,South Region,Lower Than A Level,30-40%,35-55,0,120,N,Fail
GGG,2014J,569374,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
GGG,2014J,569672,M,East Anglian Region,Lower Than A Level,80-90%,55<=,0,30,N,Pass
GGG,2014J,571583,M,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction
GGG,2014J,572471,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
GGG,2014J,573054,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2014J,573320,F,South East Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail
GGG,2014J,578797,F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction
GGG,2014J,579125,F,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
GGG,2014J,581957,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
GGG,2014J,584099,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
